year fp_year fp_doy Np Tp Alpha_ratio Vp V_gsm_x V_gsm_y V_gsm_z B_gsm_x B_gsm_y B_gsm_z 
BEGIN DATA
2005 2005.05243855  20.140070      0.437  6.4425e+05     0.0096    806.20   -793.40    -30.70    143.01    1.873    0.692    2.193
2005 2005.05244058  20.140810      0.369  6.5734e+05     0.0061    806.30   -792.54    -23.42    149.76    2.031    1.166    0.434
2005 2005.05244261  20.141551      0.459  6.4974e+05     0.0034    806.48   -790.59    -26.66    160.38    0.747    0.703    0.622
2005 2005.05244464  20.142292      0.383  6.5804e+05     0.0069    807.50   -792.82     -6.35    156.55    0.003    1.292    0.505
2005 2005.05244667  20.143033      0.399  7.2780e+05     0.0052    787.31   -770.97    -20.06    161.70   -0.745    1.538    0.745
2005 2005.05244869  20.143773      0.431  5.1502e+05     0.0079    821.52   -809.61    -35.96    137.89    1.597    1.576    0.920
2005 2005.05245072  20.144514  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.601    1.136    0.914
2005 2005.05245275  20.145255      0.402  5.5180e+05     0.0061    833.12   -819.66    -31.99    148.98    1.722    1.450    0.484
2005 2005.05245478  20.145996      0.362  4.9653e+05     0.0104    808.68   -796.89    -32.75    136.92    0.708    1.995    0.477
2005 2005.05245681  20.146736      0.462  6.5088e+05 -9999.9004    802.67   -793.12    -29.20    123.24    0.801    0.651    1.161
2005 2005.05245884  20.147477      0.333  6.1565e+05     0.0027    824.87   -813.84     15.01    137.16    0.794   -0.524    1.208
2005 2005.05246087  20.148218      0.345  6.1290e+05     0.0067    813.94   -793.95     22.52    181.52    1.481    0.339    0.877
2005 2005.05246290  20.148959      0.335  6.4643e+05     0.0055    813.92   -797.95     19.47    162.90    2.480   -0.092    0.645
2005 2005.05246493  20.149699      0.365  5.9404e+05     0.0038    815.43   -799.94     -0.06    161.76    2.158   -0.346    0.844
2005 2005.05246696  20.150440      0.335  6.6024e+05     0.0087    804.22   -788.32     14.81    162.12    0.299    0.208    0.574
2005 2005.05246899  20.151181      0.393  6.7422e+05     0.0022    797.56   -778.60      7.68    176.27   -0.290   -0.335   -0.430
2005 2005.05247102  20.151921      0.307  6.9398e+05     0.0087    780.91   -765.59     18.83    156.45    0.333    0.368    0.946
2005 2005.05247305  20.152662      0.358  6.6637e+05     0.0040    793.82   -773.44     32.01    179.56   -0.341   -0.139    1.778
2005 2005.05247508  20.153403      0.303  6.9047e+05     0.0058    784.12   -766.61     37.76    164.23   -0.155    0.332    1.511
2005 2005.05247711  20.154144      0.324  7.1001e+05     0.0039    787.97   -772.24     29.77    157.56   -0.404    0.143    1.699
2005 2005.05247913  20.154884      0.312  7.6889e+05     0.0160    776.44   -761.63     27.69    152.18    0.114   -0.043    1.817
2005 2005.05248116  20.155625      0.321  6.2590e+05     0.0034    759.01   -742.74     12.10    159.57    0.759   -0.576    2.047
2005 2005.05248319  20.156366      0.268  6.4303e+05     0.0204    739.56   -726.27     17.14    142.25    1.585   -0.874    1.772
2005 2005.05248522  20.157107      0.279  6.5169e+05     0.0068    745.17   -731.04     13.20    147.50    1.838   -0.704    1.649
2005 2005.05248725  20.157847      0.288  6.9192e+05     0.0040    777.03   -760.64     23.24    160.79    0.950   -0.758    1.991
2005 2005.05248928  20.158588      0.284  7.0942e+05     0.0085    750.10   -735.31     21.26    150.46   -0.401   -0.593    1.900
2005 2005.05249131  20.159329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    0.246   -0.879    2.047
2005 2005.05249334  20.160070      0.252  5.9378e+05     0.0128    733.49   -715.51     13.91    164.54    0.718   -0.538    1.859
2005 2005.05249537  20.160810  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -0.310   -0.364    1.571
2005 2005.05249740  20.161551      0.277  6.6035e+05     0.0128    728.41   -709.80     29.43    164.76   -0.476    0.577    1.774
2005 2005.05249943  20.162292      0.229  7.3182e+05     0.0129    728.13   -715.78     24.26    135.15   -0.801    0.761    1.633
2005 2005.05250146  20.163033      0.212  6.1773e+05     0.0101    724.55   -714.43     37.03    118.85   -1.181   -0.062    2.019
2005 2005.05250349  20.163773  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -0.405    0.664    1.745
2005 2005.05250552  20.164514      0.259  6.1626e+05     0.0101    720.81   -704.67     49.26    147.42   -0.132   -0.621    2.162
2005 2005.05250755  20.165255      0.246  5.0897e+05     0.0095    732.43   -716.29     54.06    147.08   -0.238    0.346    1.955
2005 2005.05250958  20.165996      0.280  5.7057e+05     0.0082    749.87   -730.20     42.26    169.25   -0.950    0.366    2.427
2005 2005.05251161  20.166736      0.251  5.2180e+05 -9999.9004    754.24   -738.05     34.27    155.47   -0.627    0.193    2.603
2005 2005.05251364  20.167477  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    0.383    0.189    0.395
2005 2005.05251567  20.168218      0.296  7.7703e+05 -9999.9004    759.94   -736.49     24.33    189.57    0.443   -0.064    0.648
2005 2005.05251770  20.168959      0.283  7.4040e+05     0.0085    773.19   -753.77      7.53    175.77    1.162   -0.030    0.993
2005 2005.05251972  20.169699      0.294  7.0654e+05     0.0107    792.47   -765.04      8.03    210.32    1.069    0.232    0.182
2005 2005.05252175  20.170440      0.288  7.3387e+05     0.0075    787.68   -762.17     29.97    200.46    0.380    0.700    1.498
2005 2005.05252378  20.171181      0.278  5.0908e+05 -9999.9004    808.17   -792.32    -11.45    162.49    0.464    0.471    2.171
2005 2005.05252581  20.171921      0.260  5.6659e+05     0.0078    803.95   -788.76     12.31    158.84    0.853    0.419    2.140
2005 2005.05252784  20.172662      0.269  4.2627e+05     0.0061    808.09   -795.65     14.85    144.32    0.902   -0.344    2.353
2005 2005.05252987  20.173403      0.253  6.4766e+05     0.0068    806.57   -794.11     26.07    142.66    1.955   -0.257    1.670
2005 2005.05253190  20.174144      0.298  5.3344e+05 -9999.9004    789.67   -771.17     -1.05    173.66    0.714    0.101    2.055
2005 2005.05253393  20.174884      0.233  4.9218e+05 -9999.9004    758.26   -743.01     -3.06    154.96   -0.899    0.985    2.127
2005 2005.05253596  20.175625      0.271  4.9838e+05 -9999.9004    746.92   -731.94     16.70    151.76   -1.702    0.632    2.399
2005 2005.05253799  20.176366      0.289  5.2501e+05 -9999.9004    718.13   -709.70     27.41    110.22   -1.803   -0.355    3.036
2005 2005.05254002  20.177107      0.295  4.4789e+05 -9999.9004    714.56   -705.35     31.14    114.10   -2.566   -0.804    2.907
2005 2005.05254205  20.177847      0.225  3.6280e+05 -9999.9004    652.06   -642.50     63.20     96.04   -3.034   -1.461    2.112
2005 2005.05254408  20.178588      0.224  3.3265e+05 -9999.9004    602.49   -595.79     29.75     88.73   -3.279    0.477    2.233
2005 2005.05254611  20.179329      0.227  3.9394e+05 -9999.9004    665.03   -658.71      9.30     94.88   -2.269    0.158    3.092
2005 2005.05254814  20.180070      0.177  7.7776e+04 -9999.9004    624.19   -617.56    -66.98     63.70   -3.775    2.772    2.023
2005 2005.05255016  20.180810      0.246  6.8476e+04 -9999.9004    619.66   -609.99    -80.99     75.54   -3.744    2.828    2.419
2005 2005.05255219  20.181551      0.159  5.9848e+04 -9999.9004    610.96   -595.47    -89.96    105.75   -3.463    2.216    2.609
2005 2005.05255422  20.182292      0.178  2.8999e+05 -9999.9004    639.41   -634.00    -38.43     76.65   -2.840    1.166    2.704
2005 2005.05255625  20.183033      0.193  3.2854e+05 -9999.9004    652.11   -647.75    -52.39     56.67   -3.154    1.875    2.922
2005 2005.05255828  20.183773      0.156  1.7679e+05 -9999.9004    615.83   -606.85    -76.64     74.02   -1.928    1.706    3.274
2005 2005.05256031  20.184514      0.208  4.4054e+05 -9999.9004    782.60   -775.86    -18.13    104.41    0.217    1.101    4.103
2005 2005.05256234  20.185255      0.210  4.4966e+05 -9999.9004    759.04   -754.41    -45.22     73.46   -0.921    1.886    3.998
2005 2005.05256437  20.185996      0.220  5.6124e+05 -9999.9004    735.33   -731.83    -28.87     68.81   -1.894    1.719    3.946
2005 2005.05256640  20.186736      0.175  4.7985e+05 -9999.9004    716.57   -713.56    -27.97     62.63   -2.050    1.583    4.185
2005 2005.05256843  20.187477      0.273  4.4304e+05 -9999.9004    731.03   -729.31    -30.39     42.48   -2.231    1.289    4.151
2005 2005.05257046  20.188218      0.162  2.9561e+05 -9999.9004    655.33   -651.63    -46.67     54.21   -3.206    1.631    3.405
2005 2005.05257249  20.188959      0.201  2.0416e+05 -9999.9004    653.20   -650.56    -38.69     46.81   -3.396    1.718    3.575
2005 2005.05257452  20.189699      0.301  1.0593e+05 -9999.9004    629.69   -623.22    -56.65     72.79   -3.742    1.793    3.318
2005 2005.05257655  20.190440  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -3.615    1.735    3.588
2005 2005.05257858  20.191181      0.276  2.9255e+04 -9999.9004    621.81   -618.15    -34.85     60.69   -3.732    1.436    3.426
2005 2005.05258061  20.191921      0.179  1.7344e+05 -9999.9004    628.65   -621.66    -43.11     86.10   -3.801    1.841    2.379
2005 2005.05258264  20.192662      0.224  2.2521e+05 -9999.9004    619.01   -608.77    -21.71    113.54   -4.161    1.170    2.190
2005 2005.05258467  20.193403      0.236  1.7823e+05 -9999.9004    612.21   -601.78    -13.01    115.39   -4.053    1.076    2.463
2005 2005.05258670  20.194144      0.226  3.3936e+05 -9999.9004    683.95   -683.25     27.60     19.87   -2.982    0.403    3.992
2005 2005.05258872  20.194884      0.260  3.0475e+05 -9999.9004    646.32   -643.49     19.39     61.39   -3.759    0.355    3.544
2005 2005.05259075  20.195625      0.257  2.9726e+05 -9999.9004    654.46   -652.82      6.87     49.72   -3.958    1.528    3.231
2005 2005.05259278  20.196366      0.223  3.5694e+05 -9999.9004    651.21   -648.03    -17.99     65.11   -3.951    2.432    2.626
2005 2005.05259481  20.197107      0.252  3.4070e+05 -9999.9004    687.87   -686.44    -10.98     46.46   -3.462    1.918    3.353
2005 2005.05259684  20.197847      0.283  3.2802e+05 -9999.9004    714.70   -713.54    -21.86     37.31   -2.892    1.824    4.334
2005 2005.05259887  20.198588      0.325  3.5103e+05 -9999.9004    711.49   -708.68    -37.00     54.22   -3.195    2.648    3.365
2005 2005.05260090  20.199329      0.180  7.7703e+05 -9999.9004    746.01   -731.26    -18.16    150.10   -3.512    2.695    2.348
2005 2005.05260293  20.200070      0.209  6.3794e+05 -9999.9004    770.81   -753.34    -36.48    162.54   -3.418    2.652    1.800
2005 2005.05260496  20.200810      0.177  5.9966e+05 -9999.9004    733.55   -724.64    -24.92    114.68   -3.115    1.999    2.101
2005 2005.05260699  20.201551      0.293  9.5801e+05 -9999.9004    755.15   -749.22    -20.06     95.79   -2.331    1.275    2.706
2005 2005.05260902  20.202292      0.183  7.1118e+05 -9999.9004    791.75   -788.46     13.69     74.81   -3.109    1.272    2.580
2005 2005.05261105  20.203033      0.179  8.1478e+05 -9999.9004    781.59   -777.34     12.55     84.33   -3.495    1.351    2.616
2005 2005.05261308  20.203773      0.147  7.7034e+05 -9999.9004    825.34   -823.87     30.64     43.35   -3.258    1.513    2.852
2005 2005.05261511  20.204514      0.241  7.1440e+05 -9999.9004    832.12   -831.85     14.03     20.53   -2.511    2.054    2.952
2005 2005.05261714  20.205255      0.250  8.2056e+05 -9999.9004    814.89   -814.40     28.75     10.78   -3.042    1.494    2.717
2005 2005.05261917  20.205996      0.244  5.3511e+05     0.0263    826.97   -826.93      8.87      2.39   -2.444    2.011    3.291
2005 2005.05262119  20.206736      0.196  5.0307e+05     0.0261    869.84   -868.73     11.76    -39.09   -2.587    1.544    4.671
2005 2005.05262322  20.207477      0.190  4.8579e+05     0.0208    853.27   -852.85     11.81    -20.79   -2.912    1.612    4.542
2005 2005.05262525  20.208218      0.213  4.8789e+05     0.0281    851.68   -851.54     15.82     -0.16   -2.371    1.181    4.816
2005 2005.05262728  20.208959      0.154  5.1450e+05     0.0474    844.04   -843.51     31.20      0.38   -1.823    0.881    5.125
2005 2005.05262931  20.209699      0.333  2.6453e+05     0.0465    842.23   -841.19     26.70    -29.65   -0.764    0.509    5.361
2005 2005.05263134  20.210440      0.263  3.1325e+05     0.0362    851.93   -851.16     20.55    -26.61    0.004    0.440    5.482
2005 2005.05263337  20.211181      0.246  3.9101e+05     0.0276    845.18   -844.77     25.48     -7.38    0.017    0.769    5.451
2005 2005.05263540  20.211921      0.276  3.7589e+05     0.0312    860.13   -859.70     28.46      0.51    0.070    0.875    5.524
2005 2005.05263743  20.212662      0.331  1.8593e+05     0.0338    877.45   -876.12     11.94    -43.42    0.227    0.596    5.554
2005 2005.05263946  20.213403  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -0.226    1.016    5.615
2005 2005.05264149  20.214144      0.252  5.1652e+05 -9999.9004    880.92   -878.74     46.42     46.23   -2.208    2.681    4.271
2005 2005.05264352  20.214884      0.312  4.3198e+05 -9999.9004    888.29   -884.83     76.29     26.43   -2.160    2.514    4.371
2005 2005.05264555  20.215625      0.217  4.3115e+05 -9999.9004    880.47   -878.34     54.15     34.71   -2.000    3.361    4.110
2005 2005.05264758  20.216366      0.160  4.7515e+05 -9999.9004    872.23   -871.86     12.85     26.51   -2.016    3.859    3.757
2005 2005.05264961  20.217107      0.167  4.5025e+05 -9999.9004    878.10   -876.32     44.48    -31.97   -1.247    2.525    5.477
2005 2005.05265164  20.217847  -9999.900  5.2384e+05 -9999.9004    865.29   -863.86     40.36    -27.03   -0.313    1.538    6.090
2005 2005.05265367  20.218588      0.144  5.5394e+05     0.0198    823.81   -821.59     23.92    -52.45   -0.230    1.104    6.299
2005 2005.05265570  20.219329      0.129  5.7570e+05 -9999.9004    828.93   -827.40     11.78    -45.54   -0.595    1.119    6.225
2005 2005.05265773  20.220070      0.249  5.4812e+05 -9999.9004    854.50   -851.94     36.22    -52.48    0.192    0.495    6.160
2005 2005.05265975  20.220810      0.202  4.8690e+05 -9999.9004    832.91   -832.49     25.35     -7.26    0.074    0.889    6.094
2005 2005.05266178  20.221551      0.272  4.7699e+05     0.0301    841.52   -841.08     27.43     -3.97    0.617    0.557    5.685
2005 2005.05266381  20.222292      0.309  3.5030e+05 -9999.9004    831.01   -830.21     36.12     -7.65    0.021    0.595    5.559
2005 2005.05266584  20.223033      0.304  5.5744e+05 -9999.9004    826.51   -825.81     31.51    -12.01   -0.133    0.541    5.821
2005 2005.05266787  20.223773      0.255  4.8890e+05     0.0289    817.02   -816.28     34.55     -6.12   -0.487    0.737    5.805
2005 2005.05266990  20.224514      0.315  3.4289e+05 -9999.9004    807.20   -807.02     12.12     -9.89   -0.723    0.858    5.724
2005 2005.05267193  20.225255      0.278  4.3163e+05     0.0266    796.01   -795.92      6.59     -7.33   -0.614    1.140    5.721
2005 2005.05267396  20.225996      0.289  2.8402e+05     0.0301    821.29   -820.96      0.10    -19.62   -0.451    0.932    5.778
2005 2005.05267599  20.226736      0.276  4.7193e+05     0.0221    820.05   -819.37     31.99     -9.29   -0.573    0.787    5.847
2005 2005.05267802  20.227477      0.232  4.8562e+05     0.0231    816.70   -816.20     13.58    -22.11   -1.060    0.727    5.805
2005 2005.05268005  20.228218      0.253  4.9959e+05     0.0250    782.24   -781.54     31.09    -11.12   -1.514    0.643    5.686
2005 2005.05268208  20.228959      0.263  6.1376e+05     0.0208    811.14   -810.91     16.25     -8.15   -1.254    0.867    5.731
2005 2005.05268411  20.229699      0.246  4.2706e+05 -9999.9004    812.20   -811.58     23.52    -18.90   -1.189    0.844    5.830
2005 2005.05268614  20.230440      0.270  3.4151e+05     0.0306    832.72   -831.60      8.41    -38.98   -0.919    0.947    5.915
2005 2005.05268817  20.231181      0.251  3.1740e+05     0.0298    814.75   -813.46     25.48    -35.29   -1.573    1.087    5.812
2005 2005.05269019  20.231921      0.271  3.0793e+05     0.0287    795.14   -794.12     14.94    -34.17   -1.170    1.198    5.728
2005 2005.05269222  20.232662      0.307  4.3779e+05 -9999.9004    784.81   -783.12     22.77    -43.27   -1.709    1.169    5.562
2005 2005.05269425  20.233403      0.255  5.5829e+05 -9999.9004    771.56   -771.16    -18.78    -11.31   -2.064    1.617    5.257
2005 2005.05269628  20.234144      0.260  3.2839e+05 -9999.9004    792.68   -791.74     18.93    -30.71   -2.110    1.264    5.398
2005 2005.05269831  20.234884      0.282  3.3996e+05 -9999.9004    768.78   -768.34     13.47    -19.55   -2.477    0.652    5.298
2005 2005.05270034  20.235625      0.319  4.8569e+05 -9999.9004    798.02   -795.38     41.42    -47.26   -2.227   -0.068    5.470
2005 2005.05270237  20.236366  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -1.835   -0.137    5.799
2005 2005.05270440  20.237107      0.266  4.2136e+05 -9999.9004    803.80   -801.94     23.88    -46.12   -1.710   -0.384    5.858
2005 2005.05270643  20.237847      0.439  3.1629e+05     0.0162    792.59   -789.36     48.28    -50.38   -1.943   -0.706    5.435
2005 2005.05270846  20.238588      0.224  3.9234e+05     0.0218    808.59   -806.14     -7.12    -58.67   -1.739    0.733    5.954
2005 2005.05271049  20.239329      0.385  2.9138e+05     0.0224    804.10   -801.25     17.49    -62.15   -1.769    0.580    5.868
2005 2005.05271252  20.240070      0.245  5.1103e+05     0.0195    820.60   -818.82      7.43    -50.05   -1.707   -0.052    5.877
2005 2005.05271455  20.240810      0.314  4.5917e+05     0.0225    822.09   -819.98      0.35    -55.26   -1.729    0.091    5.807
2005 2005.05271658  20.241551      0.317  4.2875e+05     0.0181    814.61   -812.23      8.36    -58.18   -2.020   -0.063    5.862
2005 2005.05271861  20.242292      0.298  4.1493e+05     0.0170    808.12   -805.53     15.76    -59.40   -1.928    0.103    5.823
2005 2005.05272064  20.243033      0.213  4.1727e+05 -9999.9004    809.67   -807.98     21.89    -44.54   -2.124    0.354    5.973
2005 2005.05272267  20.243773      0.211  4.9192e+05 -9999.9004    796.18   -795.10     15.33    -35.37   -2.114    0.580    5.993
2005 2005.05272470  20.244514      0.222  4.4496e+05 -9999.9004    803.03   -801.70     13.62    -41.09   -2.078    0.583    6.023
2005 2005.05272673  20.245255      0.202  4.6651e+05 -9999.9004    807.91   -807.05      7.06    -33.31   -2.002    0.632    6.042
2005 2005.05272876  20.245996      0.239  4.2080e+05     0.0166    811.28   -810.17     12.19    -37.52   -1.800    0.597    6.044
2005 2005.05273078  20.246736      0.273  4.3878e+05     0.0229    811.89   -809.75      1.54    -55.21   -1.563    0.697    6.017
2005 2005.05273281  20.247477      0.336  3.5302e+05     0.0189    818.38   -816.15      4.74    -56.76   -1.354    0.455    6.008
2005 2005.05273484  20.248218      0.249  4.0817e+05     0.0184    812.03   -809.65      9.64    -58.06   -1.314    0.562    6.146
2005 2005.05273687  20.248959      0.271  4.1988e+05     0.0168    824.42   -822.70     -5.88    -49.26   -1.259    0.696    6.075
2005 2005.05273890  20.249699      0.251  4.3329e+05     0.0228    814.97   -813.28    -15.43    -46.18   -1.144    1.117    5.967
2005 2005.05274093  20.250440      0.360  3.0329e+05     0.0260    818.61   -815.28      7.56    -69.98   -1.145    0.144    5.969
2005 2005.05274296  20.251181      0.364  2.7641e+05     0.0195    821.27   -817.52      8.22    -74.60   -1.037    0.067    6.002
2005 2005.05274499  20.251921      0.354  2.5693e+05     0.0319    820.32   -816.75      4.28    -72.90   -1.065    0.018    5.998
2005 2005.05274702  20.252662      0.328  3.5513e+05     0.0482    813.04   -809.38      8.15    -73.24   -1.218    0.181    5.944
2005 2005.05274905  20.253403      0.408  2.2879e+05     0.0303    815.17   -811.55      1.58    -73.25   -1.312    0.176    5.940
